Praca;Programas;Nivel;Data;Diadasemana;Tdur;Ini;Fim;RAT;SHR
RJ;LACOS DE FAMILIA SOZINHO;2;23/10/2020;Sexta-feira;01:16;16:36:00;17:52:00;17,590796;39,727292
RJ;LACOS DE FAMILIA SOZINHO;2;26/10/2020;Segunda-feira;01:22;16:30:00;17:52:00;19,988883;40,63649
RJ;LACOS DE FAMILIA SOZINHO;2;27/10/2020;Terça-feira;01:24;16:28:00;17:52:00;19,383917;39,905106
RJ;LACOS DE FAMILIA SOZINHO;2;28/10/2020;Quarta-feira;00:59;16:33:00;17:32:00;18,083033;39,708562
RJ;LACOS DE FAMILIA SOZINHO;2;29/10/2020;Quinta-feira;01:22;16:30:00;17:52:00;19,223945;40,517294
RJ;LACOS DE FAMILIA SOZINHO;2;30/10/2020;Sexta-feira;01:24;16:25:00;17:49:00;21,29712;39,436273
RJ;LACOS DE FAMILIA SOZINHO;2;02/11/2020;Segunda-feira;01:23;16:31:00;17:54:00;20,6234;38,293711
RJ;LACOS DE FAMILIA SOZINHO;2;03/11/2020;Terça-feira;01:22;16:36:00;17:58:00;19,968977;39,444066
RJ;LACOS DE FAMILIA SOZINHO;2;04/11/2020;Quarta-feira;01:00;16:20:00;17:20:00;21,442673;44,099313
RJ;LACOS DE FAMILIA SOZINHO;2;05/11/2020;Quinta-feira;01:24;16:25:00;17:49:00;20,981453;40,59616
RJ;LACOS DE FAMILIA SOZINHO;2;06/11/2020;Sexta-feira;01:25;16:29:00;17:54:00;18,694072;40,236084
RJ;LACOS DE FAMILIA SOZINHO;2;09/11/2020;Segunda-feira;01:23;16:19:00;17:42:00;20,075369;40,85574
RJ;LACOS DE FAMILIA SOZINHO;2;10/11/2020;Terça-feira;01:15;16:38:00;17:53:00;20,879548;41,695722
RJ;LACOS DE FAMILIA SOZINHO;2;11/11/2020;Quarta-feira;01:08;16:23:00;17:31:00;20,658045;41,807022
RJ;LACOS DE FAMILIA SOZINHO;2;12/11/2020;Quinta-feira;01:24;16:28:00;17:52:00;20,79956;41,417979
RJ;LACOS DE FAMILIA SOZINHO;2;13/11/2020;Sexta-feira;01:03;16:35:00;17:38:00;18,24442;40,37796
RJ;LACOS DE FAMILIA SOZINHO;2;16/11/2020;Segunda-feira;00:49;16:41:00;17:30:00;20,541707;45,454187
RJ;LACOS DE FAMILIA SOZINHO;2;17/11/2020;Terça-feira;01:16;16:41:00;17:57:00;20,857227;41,085644
RJ;BOM DIA RIO;1;18/11/2020;Quarta-feira;02:29;06:00:00;08:29:00;11,676081;50,979124
RJ;BOM DIA BRASIL;1;18/11/2020;Quarta-feira;01:01;08:29:00;09:30:00;13,774453;42,758409
RJ;MAIS VOCE;1;18/11/2020;Quarta-feira;00:47;09:30:00;10:17:00;9,206408;27,533526
RJ;MAIS VOCE PP;1;18/11/2020;Quarta-feira;00:47;09:30:00;10:17:00;9,206408;27,533526
RJ;FEED DA ANA;2;18/11/2020;Quarta-feira;00:26;09:34:00;10:00:00;9,469649;28,579123
RJ;ENCONTRO F BERNARDES;1;18/11/2020;Quarta-feira;01:28;10:17:00;11:45:00;8,391895;23,124183
RJ;IGOR CAETANO;3;18/11/2020;Quarta-feira;00:11;10:19:00;10:30:00;8,769057;25,130247
RJ;CONVIDADO;2;18/11/2020;Quarta-feira;00:24;10:28:00;10:40:00;8,559515;24,102891
RJ;LUCCAS NETO;3;18/11/2020;Quarta-feira;00:13;10:37:00;10:50:00;8,382211;23,261112
RJ;BEM ESTAR;2;18/11/2020;Quarta-feira;00:14;10:50:00;11:04:00;8,470363;23,655568
RJ;GSHOW NO ENCONTRO;2;18/11/2020;Quarta-feira;00:15;11:09:00;11:24:00;8,091883;22,224693
RJ;RJTV 1A EDICAO;1;18/11/2020;Quarta-feira;01:01;11:45:00;12:46:00;13,599437;30,59425
RJ;GLOBO ESPORTE;1;18/11/2020;Quarta-feira;00:24;12:46:00;13:10:00;16,180119;33,546452
RJ;JORNAL HOJE;1;18/11/2020;Quarta-feira;01:35;13:10:00;14:45:00;15,497414;32,181008
RJ;SESSAO DA TARDE;1;18/11/2020;Quarta-feira;01:58;14:45:00;16:43:00;14,924936;30,618565
RJ;UM AMOR DE TESOURO;3;18/11/2020;Quarta-feira;01:58;14:45:00;16:43:00;14,924936;30,618565
RJ;LACOS DE FAMILIA;2;18/11/2020;Quarta-feira;00:53;16:43:00;17:36:00;22,305812;41,06407
RJ;LACOS DE FAMILIA SOZINHO;2;18/11/2020;Quarta-feira;00:53;16:43:00;17:36:00;22,305812;41,06407
RJ;VALE A PENA VER DE NOVO;1;18/11/2020;Quarta-feira;00:53;16:43:00;17:36:00;22,305812;41,06407
RJ;MALHACAO;1;18/11/2020;Quarta-feira;00:28;17:36:00;18:04:00;23,10058;40,109869
RJ;VIVA A DIFERENCA;2;18/11/2020;Quarta-feira;00:28;17:36:00;18:04:00;23,10058;40,109869
RJ;NOVELA I;1;18/11/2020;Quarta-feira;00:42;18:04:00;18:46:00;25,365902;41,187045
RJ;FLOR DO CARIBE;2;18/11/2020;Quarta-feira;00:42;18:04:00;18:46:00;25,365902;41,187045
RJ;RJTV 2A EDICAO;1;18/11/2020;Quarta-feira;00:26;18:46:00;19:12:00;27,941746;43,396091
RJ;NOVELA II;1;18/11/2020;Quarta-feira;00:47;19:12:00;19:59:00;25,959543;39,47812
RJ;HAJA CORACAO;2;18/11/2020;Quarta-feira;00:47;19:12:00;19:59:00;25,959543;39,47812
RJ;JORNAL NACIONAL;1;18/11/2020;Quarta-feira;00:37;19:59:00;20:36:00;27,547609;40,322233
RJ;FILME 1;2;18/11/2020;Quarta-feira;04:16;20:13:30;22:21:30;9,506226;30,205415
RJ;A FORCA DO QUERER;2;18/11/2020;Quarta-feira;00:45;20:36:00;21:21:00;31,1525;45,015214
RJ;NOVELA III;1;18/11/2020;Quarta-feira;00:45;20:36:00;21:21:00;31,1525;45,015214
RJ;FUTEBOL QA;1;18/11/2020;Quarta-feira;02:23;21:21:00;23:44:00;31,265761;46,051414
RJ;SAO PAULO X FLAMENGO;3;18/11/2020;Quarta-feira;01:58;21:31:00;23:29:00;32,116596;46,813269
RJ;FUT COPA DO BRASIL VIVO;2;18/11/2020;Quarta-feira;02:10;22:31:00;23:36:00;31,310629;46,142533
RJ;AMERICA MG X INTER RS PN;3;18/11/2020;Quarta-feira;00:12;23:31:00;23:43:00;23,385286;38,661685
RJ;SEGUE O JOGO;1;18/11/2020;Quarta-feira;00:18;23:44:00;00:02:00;15,340783;28,199777
RJ;JORNAL DA GLOBO;1;18/11/2020;Quarta-feira;01:00;00:02:00;01:02:00;9,887411;24,281359
RJ;CONVERSA COM BIAL;1;18/11/2020;Quarta-feira;00:39;01:03:00;01:42:00;6,528329;23,794117
RJ;CORUJAO;1;18/11/2020;Quarta-feira;02:18;01:42:00;04:00:00;4,872837;29,174413
RJ;MANDELA O CAMINHO PARA A...;3;18/11/2020;Quarta-feira;02:18;01:42:00;04:00:00;4,872837;29,174413
RJ;HORA UM;1;18/11/2020;Quarta-feira;02:00;04:00:00;06:00:00;5,447408;42,436854
RJ;BOM DIA RIO;1;19/11/2020;Quinta-feira;02:29;06:00:00;08:29:00;12,943322;56,571195
RJ;BOM DIA BRASIL;1;19/11/2020;Quinta-feira;01:01;08:29:00;09:30:00;12,408228;42,397302
RJ;MAIS VOCE;1;19/11/2020;Quinta-feira;00:47;09:30:00;10:17:00;10,274533;33,319984
RJ;MAIS VOCE PP;1;19/11/2020;Quinta-feira;00:47;09:30:00;10:17:00;10,274533;33,319984
RJ;ENCONTRO F BERNARDES;1;19/11/2020;Quinta-feira;01:28;10:17:00;11:45:00;9,35317;28,654963
RJ;AILTON GRACA E BRUNO;3;19/11/2020;Quinta-feira;00:16;10:17:00;10:33:00;10,052112;31,008021
RJ;CONVIDADO;2;19/11/2020;Quinta-feira;00:33;10:31:30;10:48:00;9,627522;29,968121
RJ;TBT DO ENCONTRO;2;19/11/2020;Quinta-feira;00:08;10:33:00;10:41:00;9,724813;31,0657
RJ;AILTON GRACA E ALCIONE;3;19/11/2020;Quinta-feira;00:17;10:46:00;11:03:00;9,227908;28,971981
RJ;ENCONTRO COM A BOLA;2;19/11/2020;Quinta-feira;00:12;11:09:00;11:21:00;8,761041;26,611132
RJ;BEM ESTAR;2;19/11/2020;Quinta-feira;00:06;11:30:00;11:36:00;9,315918;27,483081
RJ;RJTV 1A EDICAO;1;19/11/2020;Quinta-feira;00:58;11:45:00;12:43:00;13,577381;34,199472
RJ;GLOBO ESPORTE;1;19/11/2020;Quinta-feira;00:27;12:43:00;13:10:00;16,90441;36,378681
RJ;GLOBO ESPORTE PP;1;19/11/2020;Quinta-feira;00:27;12:43:00;13:10:00;16,90441;36,378681
RJ;JORNAL HOJE;1;19/11/2020;Quinta-feira;01:35;13:10:00;14:45:00;15,732089;33,207454
RJ;SESSAO DA TARDE;1;19/11/2020;Quinta-feira;01:50;14:45:00;16:35:00;15,100934;31,167556
RJ;VOVO ZONA;3;19/11/2020;Quinta-feira;01:50;14:45:00;16:35:00;15,100934;31,167556
RJ;LACOS DE FAMILIA;2;19/11/2020;Quinta-feira;01:18;16:35:00;17:53:00;23,700733;43,928724
RJ;LACOS DE FAMILIA SOZINHO;2;19/11/2020;Quinta-feira;01:18;16:35:00;17:53:00;23,700733;43,928724
RJ;VALE A PENA VER DE NOVO;1;19/11/2020;Quinta-feira;01:18;16:35:00;17:53:00;23,700733;43,928724
RJ;MALHACAO;1;19/11/2020;Quinta-feira;00:28;17:53:00;18:21:00;24,08805;41,199279
RJ;VIVA A DIFERENCA;2;19/11/2020;Quinta-feira;00:28;17:53:00;18:21:00;24,08805;41,199279
RJ;NOVELA I;1;19/11/2020;Quinta-feira;00:48;18:21:00;19:09:00;26,126797;41,112033
RJ;FLOR DO CARIBE;2;19/11/2020;Quinta-feira;00:48;18:21:00;19:09:00;26,126797;41,112033
RJ;RJTV 2A EDICAO;1;19/11/2020;Quinta-feira;00:30;19:09:00;19:39:00;27,976768;41,949939
RJ;HAJA CORACAO;2;19/11/2020;Quinta-feira;00:50;19:39:00;20:29:00;28,804932;41,908713
RJ;NOVELA II;1;19/11/2020;Quinta-feira;00:50;19:39:00;20:29:00;28,804932;41,908713
RJ;JORNAL NACIONAL;1;19/11/2020;Quinta-feira;01:13;20:29:00;21:42:00;31,436594;45,336464
RJ;FILME 1;2;19/11/2020;Quinta-feira;03:13;20:41:00;22:17:30;10,88381;30,680554
RJ;NOVELA III;1;19/11/2020;Quinta-feira;01:12;21:42:00;22:54:00;34,013119;50,325194
RJ;A FORCA DO QUERER;2;19/11/2020;Quinta-feira;01:12;21:42:00;22:54:00;34,013119;50,325194
RJ;THE VOICE BRASIL;1;19/11/2020;Quinta-feira;01:17;22:54:00;00:11:00;17,442764;30,161628
RJ;SHOW DE QUINTA FEIRA 2;1;19/11/2020;Quinta-feira;00:47;00:11:00;00:58:00;12,251758;27,668817
RJ;QUE HISTORIA E ESSA PORCHAT;2;19/11/2020;Quinta-feira;00:47;00:11:00;00:58:00;12,251758;27,668817
RJ;JORNAL DA GLOBO;1;19/11/2020;Quinta-feira;01:00;00:58:00;01:58:00;7,821226;25,476783
RJ;CONVERSA COM BIAL;1;19/11/2020;Quinta-feira;00:39;01:58:00;02:37:00;6,421278;27,678697
RJ;CORUJAO;1;19/11/2020;Quinta-feira;01:23;02:37:00;04:00:00;5,29485;28,969611
RJ;E O FIM;3;19/11/2020;Quinta-feira;01:23;02:37:00;04:00:00;5,29485;28,969611
RJ;HORA UM;1;19/11/2020;Quinta-feira;02:00;04:00:00;06:00:00;5,584366;41,8615
RJ;GLOBO ESPORTE PP;1;03/08/2020;Segunda-feira;00:24;13:00:00;13:24:00;16,61083;35,890046
RJ;GLOBO ESPORTE PP;1;04/08/2020;Terça-feira;00:24;13:01:00;13:25:00;15,703057;35,100789
RJ;GLOBO ESPORTE PP;1;05/08/2020;Quarta-feira;00:23;13:02:00;13:25:00;15,013714;33,779209
RJ;GLOBO ESPORTE PP;1;06/08/2020;Quinta-feira;00:24;13:01:00;13:25:00;16,940878;40,234135
RJ;GLOBO ESPORTE PP;1;07/08/2020;Sexta-feira;00:24;13:01:00;13:25:00;13,718547;34,842099
RJ;GLOBO ESPORTE PP;1;08/08/2020;Sábado;00:24;12:51:00;13:15:00;13,223702;35,707235
RJ;GLOBO ESPORTE PP;1;10/08/2020;Segunda-feira;00:26;12:59:00;13:25:00;16,388779;36,756947
RJ;GLOBO ESPORTE PP;1;11/08/2020;Terça-feira;00:25;13:00:00;13:25:00;17,566088;38,867092
RJ;GLOBO ESPORTE PP;1;12/08/2020;Quarta-feira;00:23;13:02:00;13:25:00;18,618167;40,022041
RJ;GLOBO ESPORTE PP;1;13/08/2020;Quinta-feira;00:24;13:01:00;13:25:00;17,034435;38,247974
RJ;GLOBO ESPORTE PP;1;14/08/2020;Sexta-feira;00:26;12:59:00;13:25:00;17,043716;38,584174
RJ;GLOBO ESPORTE PP;1;15/08/2020;Sábado;00:24;12:51:00;13:15:00;13,336834;35,975001
RJ;GLOBO ESPORTE PP;1;17/08/2020;Segunda-feira;00:26;12:59:00;13:25:00;18,260834;37,589431
RJ;GLOBO ESPORTE PP;1;18/08/2020;Terça-feira;00:23;13:02:00;13:25:00;16,90161;35,033362
RJ;GLOBO ESPORTE PP;1;19/08/2020;Quarta-feira;00:23;13:02:00;13:25:00;18,449178;38,587175
RJ;GLOBO ESPORTE PP;1;20/08/2020;Quinta-feira;00:23;13:02:00;13:25:00;20,104234;40,559131
RJ;GLOBO ESPORTE PP;1;21/08/2020;Sexta-feira;00:24;13:01:00;13:25:00;19,155297;38,323598
RJ;GLOBO ESPORTE PP;1;22/08/2020;Sábado;00:23;12:52:00;13:15:00;18,39099;38,601004
RJ;GLOBO ESPORTE PP;1;24/08/2020;Segunda-feira;00:24;13:01:00;13:25:00;19,339476;39,878116
RJ;GLOBO ESPORTE PP;1;25/08/2020;Terça-feira;00:25;13:00:00;13:25:00;18,849933;40,773139
RJ;GLOBO ESPORTE PP;1;26/08/2020;Quarta-feira;00:24;13:01:00;13:25:00;17,904501;39,620497
RJ;GLOBO ESPORTE PP;1;27/08/2020;Quinta-feira;00:25;13:00:00;13:25:00;16,5401;34,75126
RJ;GLOBO ESPORTE PP;1;28/08/2020;Sexta-feira;00:24;13:01:00;13:25:00;18,721573;40,41977
RJ;GLOBO ESPORTE PP;1;29/08/2020;Sábado;00:24;12:51:00;13:15:00;17,103654;42,848577
RJ;GLOBO ESPORTE PP;1;31/08/2020;Segunda-feira;00:25;13:00:00;13:25:00;20,288361;42,388277
RJ;GLOBO ESPORTE PP;1;01/09/2020;Terça-feira;00:24;13:01:00;13:25:00;18,428662;39,617596
RJ;GLOBO ESPORTE PP;1;02/09/2020;Quarta-feira;00:23;13:02:00;13:25:00;17,467858;36,702623
RJ;GLOBO ESPORTE PP;1;03/09/2020;Quinta-feira;00:24;13:01:00;13:25:00;18,49747;39,679519
RJ;GLOBO ESPORTE PP;1;04/09/2020;Sexta-feira;00:23;13:02:00;13:25:00;16,795717;37,143989
RJ;GLOBO ESPORTE PP;1;05/09/2020;Sábado;00:24;12:51:00;13:15:00;14,192993;38,03758
RJ;GLOBO ESPORTE PP;1;07/09/2020;Segunda-feira;00:25;13:00:00;13:25:00;17,12268;37,166799
RJ;GLOBO ESPORTE PP;1;08/09/2020;Terça-feira;00:24;13:01:00;13:25:00;19,280311;41,825961
RJ;GLOBO ESPORTE PP;1;09/09/2020;Quarta-feira;00:23;13:02:00;13:25:00;19,051682;39,680937
RJ;GLOBO ESPORTE PP;1;10/09/2020;Quinta-feira;00:25;13:00:00;13:25:00;17,591476;39,156505
RJ;GLOBO ESPORTE PP;1;11/09/2020;Sexta-feira;00:24;13:01:00;13:25:00;17,507934;39,902813
RJ;GLOBO ESPORTE PP;1;12/09/2020;Sábado;00:24;12:51:00;13:15:00;14,645292;37,682913
RJ;GLOBO ESPORTE PP;1;14/09/2020;Segunda-feira;00:25;13:00:00;13:25:00;18,73109;41,281143
RJ;GLOBO ESPORTE PP;1;15/09/2020;Terça-feira;00:25;13:00:00;13:25:00;17,607629;35,659988
RJ;GLOBO ESPORTE PP;1;16/09/2020;Quarta-feira;00:23;13:02:00;13:25:00;17,502085;36,681762
RJ;GLOBO ESPORTE PP;1;17/09/2020;Quinta-feira;00:23;13:02:00;13:25:00;17,77514;38,788675
RJ;GLOBO ESPORTE PP;1;18/09/2020;Sexta-feira;00:24;13:01:00;13:25:00;17,956256;38,507374
RJ;GLOBO ESPORTE PP;1;19/09/2020;Sábado;00:24;12:51:00;13:15:00;13,960843;36,79387
RJ;GLOBO ESPORTE PP;1;21/09/2020;Segunda-feira;00:23;13:02:00;13:25:00;19,323138;39,669535
RJ;GLOBO ESPORTE PP;1;22/09/2020;Terça-feira;00:23;13:02:00;13:25:00;22,028747;39,285673
RJ;GLOBO ESPORTE PP;1;23/09/2020;Quarta-feira;00:23;13:02:00;13:25:00;19,376485;39,74273
RJ;GLOBO ESPORTE PP;1;24/09/2020;Quinta-feira;00:24;13:01:00;13:25:00;17,404715;36,797872
RJ;GLOBO ESPORTE PP;1;25/09/2020;Sexta-feira;00:23;13:02:00;13:25:00;16,698061;36,85593
RJ;GLOBO ESPORTE PP;1;26/09/2020;Sábado;00:25;12:50:00;13:15:00;12,45019;33,70758
RJ;GLOBO ESPORTE PP;1;28/09/2020;Segunda-feira;00:25;13:00:00;13:25:00;17,209289;37,345896
RJ;GLOBO ESPORTE PP;1;29/09/2020;Terça-feira;00:25;13:00:00;13:25:00;17,383694;38,541283
RJ;GLOBO ESPORTE PP;1;30/09/2020;Quarta-feira;00:24;13:01:00;13:25:00;18,368746;40,716782
RJ;GLOBO ESPORTE PP;1;01/10/2020;Quinta-feira;00:25;13:00:00;13:25:00;18,399126;40,561911
RJ;GLOBO ESPORTE PP;1;02/10/2020;Sexta-feira;00:25;13:00:00;13:25:00;16,510452;39,422849
RJ;GLOBO ESPORTE PP;1;03/10/2020;Sábado;00:24;12:51:00;13:15:00;14,572682;38,286789
RJ;GLOBO ESPORTE PP;1;05/10/2020;Segunda-feira;00:25;12:45:00;13:10:00;17,281536;37,437366
RJ;GLOBO ESPORTE PP;1;06/10/2020;Terça-feira;00:24;12:46:00;13:10:00;17,198151;37,995872
RJ;GLOBO ESPORTE PP;1;07/10/2020;Quarta-feira;00:23;12:47:00;13:10:00;15,694835;35,260642
RJ;GLOBO ESPORTE PP;1;08/10/2020;Quinta-feira;00:27;12:43:00;13:10:00;16,915845;38,007564
RJ;GLOBO ESPORTE PP;1;09/10/2020;Sexta-feira;00:25;12:35:00;13:00:00;15,342172;33,276722
RJ;GLOBO ESPORTE PP;1;10/10/2020;Sábado;00:26;12:34:00;13:00:00;12,456636;32,816137
RJ;GLOBO ESPORTE PP;1;12/10/2020;Segunda-feira;00:26;12:34:00;13:00:00;14,433728;34,314797
RJ;GLOBO ESPORTE PP;1;13/10/2020;Terça-feira;00:25;12:35:00;13:00:00;15,264241;34,184708
RJ;GLOBO ESPORTE PP;1;14/10/2020;Quarta-feira;00:24;12:36:00;13:00:00;16,267757;35,82467
RJ;GLOBO ESPORTE PP;1;15/10/2020;Quinta-feira;00:25;12:35:00;13:00:00;14,559333;33,956905
RJ;GLOBO ESPORTE PP;1;16/10/2020;Sexta-feira;00:24;12:36:00;13:00:00;16,215919;35,847995
RJ;GLOBO ESPORTE PP;1;17/10/2020;Sábado;00:23;12:37:00;13:00:00;12,975736;35,968032
RJ;GLOBO ESPORTE PP;1;19/10/2020;Segunda-feira;00:25;12:35:00;13:00:00;16,842391;33,81925
RJ;GLOBO ESPORTE PP;1;20/10/2020;Terça-feira;00:24;12:36:00;13:00:00;14,906102;32,318723
RJ;GLOBO ESPORTE PP;1;21/10/2020;Quarta-feira;00:23;12:37:00;13:00:00;17,141514;37,37932
RJ;GLOBO ESPORTE PP;1;22/10/2020;Quinta-feira;00:26;12:34:00;13:00:00;14,737216;32,675185
RJ;GLOBO ESPORTE PP;1;23/10/2020;Sexta-feira;00:27;12:33:00;13:00:00;14,074249;33,609147
RJ;GLOBO ESPORTE PP;1;24/10/2020;Sábado;00:25;12:35:00;13:00:00;13,216654;32,886107
RJ;GLOBO ESPORTE PP;1;26/10/2020;Segunda-feira;00:26;12:34:00;13:00:00;15,25663;32,180586
RJ;GLOBO ESPORTE PP;1;28/10/2020;Quarta-feira;00:23;12:37:00;13:00:00;14,742496;33,729837
RJ;GLOBO ESPORTE PP;1;29/10/2020;Quinta-feira;00:25;12:35:00;13:00:00;14,829239;34,871703
RJ;GLOBO ESPORTE PP;1;30/10/2020;Sexta-feira;00:25;12:35:00;13:00:00;14,537089;31,684366
RJ;GLOBO ESPORTE PP;1;31/10/2020;Sábado;00:25;12:35:00;13:00:00;13,964913;34,758141
RJ;GLOBO ESPORTE PP;1;02/11/2020;Segunda-feira;00:26;12:34:00;13:00:00;17,513908;35,452097
RJ;GLOBO ESPORTE PP;1;03/11/2020;Terça-feira;00:24;12:36:00;13:00:00;14,776882;35,111115
RJ;GLOBO ESPORTE PP;1;04/11/2020;Quarta-feira;00:23;12:37:00;13:00:00;16,379551;35,915988
RJ;GLOBO ESPORTE PP;1;05/11/2020;Quinta-feira;00:25;12:35:00;13:00:00;15,669989;35,2364
RJ;GLOBO ESPORTE PP;1;06/11/2020;Sexta-feira;00:26;12:34:00;13:00:00;13,62544;31,330001
RJ;GLOBO ESPORTE PP;1;07/11/2020;Sábado;00:23;12:37:00;13:00:00;12,576686;33,921509
RJ;GLOBO ESPORTE PP;1;09/11/2020;Segunda-feira;00:25;12:35:00;13:00:00;16,526849;35,654654
RJ;GLOBO ESPORTE PP;1;10/11/2020;Terça-feira;00:25;12:35:00;13:00:00;16,694906;36,589528
RJ;GLOBO ESPORTE PP;1;11/11/2020;Quarta-feira;00:24;12:36:00;13:00:00;15,673682;35,117024
RJ;GLOBO ESPORTE PP;1;12/11/2020;Quinta-feira;00:25;12:35:00;13:00:00;14,550724;33,162566
RJ;GLOBO ESPORTE PP;1;13/11/2020;Sexta-feira;00:26;12:44:00;13:10:00;16,783259;36,91153
RJ;GLOBO ESPORTE PP;1;14/11/2020;Sábado;00:23;12:47:00;13:10:00;16,344132;40,468508
RJ;GLOBO ESPORTE PP;1;16/11/2020;Segunda-feira;00:24;12:46:00;13:10:00;20,138921;42,112301
RJ;GLOBO ESPORTE PP;1;17/11/2020;Terça-feira;00:26;12:44:00;13:10:00;17,181649;38,634364
RJ;GLOBO ESPORTE PP;1;18/11/2020;Quarta-feira;00:24;12:46:00;13:10:00;16,180119;33,546452
RJ;BOM DIA RIO;1;20/11/2020;Sexta-feira;02:29;06:00:00;08:29:00;12,159096;56,387831
RJ;BOM DIA BRASIL;1;20/11/2020;Sexta-feira;01:00;08:29:00;09:29:00;13,753797;44,110633
RJ;MAIS VOCE;1;20/11/2020;Sexta-feira;00:45;09:29:00;10:14:00;10,467201;30,716044
RJ;MAIS VOCE PP;1;20/11/2020;Sexta-feira;00:45;09:29:00;10:14:00;10,467201;30,716044
RJ;RECEITAS ESP DA ANA MARIA;2;20/11/2020;Sexta-feira;00:08;09:54:00;10:02:00;9,431645;27,51708
RJ;ENCONTRO F BERNARDES;1;20/11/2020;Sexta-feira;01:31;10:14:00;11:45:00;9,942887;26,362678
RJ;EDUARDA E HELENA;3;20/11/2020;Sexta-feira;00:07;10:34:00;10:41:00;9,370077;25,717101
RJ;CONVIDADO;2;20/11/2020;Sexta-feira;00:25;10:42:30;10:55:00;9,907624;26,517781
RJ;RAFAEL INFANTE;3;20/11/2020;Sexta-feira;00:18;10:51:00;11:09:00;10,11667;26,818529
RJ;BEM ESTAR;2;20/11/2020;Sexta-feira;00:06;11:16:00;11:22:00;10,292409;26,508452
RJ;RJTV 1A EDICAO;1;20/11/2020;Sexta-feira;00:49;11:45:00;12:34:00;16,319387;35,43981
RJ;GLOBO ESPORTE;1;20/11/2020;Sexta-feira;00:26;12:34:00;13:00:00;18,210698;35,188584
RJ;GLOBO ESPORTE PP;1;20/11/2020;Sexta-feira;00:26;12:34:00;13:00:00;18,210698;35,188584
RJ;HORARIO ELEITORAL VES;1;20/11/2020;Sexta-feira;00:10;13:00:00;13:10:00;15,667327;30,225132
RJ;JORNAL HOJE;1;20/11/2020;Sexta-feira;01:37;13:10:00;14:47:00;15,638167;29,128866
RJ;SESSAO DA TARDE;1;20/11/2020;Sexta-feira;01:45;14:47:00;16:32:00;15,197485;28,700737
RJ;UMA BOA ACAO;3;20/11/2020;Sexta-feira;01:45;14:47:00;16:32:00;15,197485;28,700737
RJ;LACOS DE FAMILIA;2;20/11/2020;Sexta-feira;01:24;16:32:00;17:56:00;22,51032;40,604339
RJ;LACOS DE FAMILIA SOZINHO;2;20/11/2020;Sexta-feira;01:24;16:32:00;17:56:00;22,51032;40,604339
RJ;VALE A PENA VER DE NOVO;1;20/11/2020;Sexta-feira;01:24;16:32:00;17:56:00;22,51032;40,604339
RJ;MUNICIPAL;2;20/11/2020;Sexta-feira;00:20;16:45:00;16:55:00;20,391095;35,690636
RJ;VIVA A DIFERENCA;2;20/11/2020;Sexta-feira;00:28;17:56:00;18:24:00;22,891244;38,433234
RJ;MALHACAO;1;20/11/2020;Sexta-feira;00:28;17:56:00;18:24:00;22,891244;38,433234
RJ;FLOR DO CARIBE;2;20/11/2020;Sexta-feira;00:45;18:24:00;19:09:00;25,485349;40,743317
RJ;NOVELA I;1;20/11/2020;Sexta-feira;00:45;18:24:00;19:09:00;25,485349;40,743317
RJ;RJTV 2A EDICAO;1;20/11/2020;Sexta-feira;00:23;19:09:00;19:32:00;27,367018;42,11868
RJ;HAJA CORACAO;2;20/11/2020;Sexta-feira;00:57;19:32:00;20:29:00;25,526801;40,531499
RJ;NOVELA II;1;20/11/2020;Sexta-feira;00:57;19:32:00;20:29:00;25,526801;40,531499
RJ;HORARIO ELEITORAL NOT;1;20/11/2020;Sexta-feira;00:10;20:30:00;20:40:00;25,114863;40,2286
RJ;FILME 1;2;20/11/2020;Sexta-feira;03:26;20:37:00;22:20:00;9,953383;28,348354
RJ;JORNAL NACIONAL;1;20/11/2020;Sexta-feira;00:58;20:40:00;21:38:00;26,765394;42,416866
RJ;NOVELA III;1;20/11/2020;Sexta-feira;01:12;21:38:00;22:50:00;29,261168;46,61465
RJ;A FORCA DO QUERER;2;20/11/2020;Sexta-feira;01:12;21:38:00;22:50:00;29,261168;46,61465
RJ;FALAS NEGRAS;1;20/11/2020;Sexta-feira;01:06;22:50:00;23:56:00;16,880159;31,225649
RJ;FBI;2;20/11/2020;Sexta-feira;00:48;23:56:00;00:44:00;10,391562;24,704811
RJ;SESSAO GLOBOPLAY;1;20/11/2020;Sexta-feira;00:48;23:56:00;00:44:00;10,391562;24,704811
RJ;JORNAL DA GLOBO;1;20/11/2020;Sexta-feira;01:03;00:44:00;01:47:00;7,530979;25,744542
RJ;CONVERSA COM BIAL;1;20/11/2020;Sexta-feira;00:40;01:47:00;02:27:00;5,377687;25,018152
RJ;QUEBRANDO REGRAS 2;3;20/11/2020;Sexta-feira;01:41;02:27:00;04:08:00;4,501594;27,177237
RJ;CORUJAO;1;20/11/2020;Sexta-feira;03:21;02:27:00;05:48:00;4,047296;27,950898
RJ;CHICO ARTISTA BRASILEIRO;3;20/11/2020;Sexta-feira;01:40;04:08:00;05:48:00;3,588455;28,996762
RJ;FILME 2;2;20/11/2020;Sexta-feira;01:40;04:08:00;05:48:00;3,588455;28,996762
RJ;COMO SERA ANT;1;20/11/2020;Sexta-feira;00:12;05:48:00;06:00:00;3,797747;30,113111
RJ;HOJE E DIA DE;2;20/11/2020;Sexta-feira;00:08;05:50:00;05:58:00;3,762017;29,809726
